AnnoNo	AnnoDate	AnnoTitle	AnnoContent	SiteId	County	IsSoil	IsGw
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12424	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12423	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12422	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12421	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12420	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12419	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12418	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12417	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12416	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12415	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12414	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12408	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12393	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12392	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址。	N12388	彰化縣	1	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。		N11251	彰化縣	0	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。		N11215	彰化縣	0	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。		N11214	彰化縣	0	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。		N11186	彰化縣	0	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。		N11143	彰化縣	0	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。		N11136	彰化縣	0	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。		N11127	彰化縣	0	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。		N11126	彰化縣	0	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。		N11116	彰化縣	0	0
府授環水字第1040411893號	2015/12/10	公告本縣和美鎮5筆、鹿港鎮15筆、彰化市9筆及線西鄉1筆地號，共計30筆地號為土壤污染控制場址，並劃定為土壤污染管制區，即日起管制區內之土地或人為活動予以管制或限制。		N11054	彰化縣	0	0
府環水字第1040303200號	2015/12/2	公告解除本市大園區埔心段埔心小段522地號等55筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本是大園區埔心段埔心小段522地號等55筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10632	桃園市	1	0
府環水字第1040303200號	2015/12/2	公告解除本市大園區埔心段埔心小段522地號等55筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本是大園區埔心段埔心小段522地號等55筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10631	桃園市	1	0
府環水字第1040303200號	2015/12/2	公告解除本市大園區埔心段埔心小段522地號等55筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本是大園區埔心段埔心小段522地號等55筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10474	桃園市	1	0
府環水字第1040303200號	2015/12/2	公告解除本市大園區埔心段埔心小段522地號等55筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本是大園區埔心段埔心小段522地號等55筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10464	桃園市	1	0
府環水字第1040303200號	2015/12/2	公告解除本市大園區埔心段埔心小段522地號等55筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本是大園區埔心段埔心小段522地號等55筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10462	桃園市	1	0
府環水字第1040303200號	2015/12/2	公告解除本市大園區埔心段埔心小段522地號等55筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	公告解除本是大園區埔心段埔心小段522地號等55筆土地所為土壤污染控制場址之管制及列管與土壤污染管制區之劃定。	H10458	桃園市	1	0
